"Event Name","Event Type","Resource Id","Event Date","Account","Region","Description"
"o2-ebs-untagged-volume","compliance","vol-0e8881ff917417e27","2021-05-24T02:35:35.069Z","Cloudticity-Fission-QA","us-west-2","Untagged EBS Volume"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T03:42:08.040Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T03:42:08.220Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T03:42:09.106Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T03:42:10.005Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T03:42:10.227Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T03:42:10.756Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T03:42:11.716Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T03:55:49.227Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T03:55:49.450Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T03:55:50.555Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T03:55:51.440Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T03:55:51.637Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T03:55:52.219Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T03:55:53.515Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T05:41:51.961Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T05:41:52.168Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T05:41:53.263Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T05:41:54.520Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T05:41:54.781Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T05:41:55.452Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T05:41:56.967Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T05:56:09.328Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T05:56:09.516Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T05:56:10.516Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T05:56:12.194Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T05:56:12.376Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T05:56:13.009Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T05:56:14.271Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T07:42:06.280Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T07:42:06.530Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T07:42:07.524Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T07:42:08.422Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T07:42:08.599Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T07:42:09.206Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T07:42:10.441Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T07:55:50.101Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T07:55:50.315Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T07:55:51.334Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T07:55:52.067Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T07:55:52.299Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T07:55:52.906Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T07:55:54.111Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-lambda-admin-privileges","security","test24052021","2021-05-24T08:36:38.984Z","Cloudticity-Fission-QA","us-west-2","o2-lambda-admin-privileges"
"o2-lambda-admin-privileges","security","test24052021","2021-05-24T08:40:01.229Z","Cloudticity-Fission-QA","us-west-2","o2-lambda-admin-privileges"
"o2-lambda-admin-privileges","security","test009999","2021-05-24T08:43:19.606Z","Cloudticity-Fission-QA","us-west-2","o2-lambda-admin-privileges"
"o2-lambda-admin-privileges","security","o2-coverage-function","2021-05-24T08:44:52.485Z","Cloudticity-Fission-QA","us-east-1","o2-lambda-admin-privileges"
"o2-lambda-admin-privileges","security","o2-coverage-authorizor","2021-05-24T08:44:52.610Z","Cloudticity-Fission-QA","us-east-1","o2-lambda-admin-privileges"
"o2-lambda-admin-privileges","security","o2-coverage-cors","2021-05-24T08:44:55.350Z","Cloudticity-Fission-QA","us-east-1","o2-lambda-admin-privileges"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T09:41:51.853Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T09:41:52.065Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T09:41:53.222Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T09:41:54.021Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T09:41:54.217Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T09:41:54.729Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T09:41:56.379Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T09:55:48.089Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T09:55:48.295Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T09:55:49.323Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T09:55:50.046Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T09:55:50.221Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T09:55:50.770Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T09:55:51.880Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T11:42:06.412Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T11:42:06.546Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T11:42:07.388Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T11:42:08.095Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T11:42:08.287Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T11:42:08.742Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T11:42:09.627Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T11:55:48.583Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T11:55:48.810Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T11:55:49.931Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T11:55:50.615Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T11:55:50.807Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T11:55:51.421Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T11:55:52.709Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-ec2-required-tags","compliance","i-02ab1b572c68e2167","2021-05-24T12:01:21.225Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-untagged-volume","compliance","vol-0432079c1c8d3c264","2021-05-24T12:01:58.413Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-no-asg","availability","i-02ab1b572c68e2167","2021-05-24T12:02:14.995Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-02ab1b572c68e2167","2021-05-24T12:02:15.052Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-02ab1b572c68e2167","2021-05-24T12:48:57.994Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ec2-unmanaged-instance","compliance","i-02ab1b572c68e2167","2021-05-24T12:48:58.057Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T13:41:51.172Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T13:41:51.369Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T13:41:52.390Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T13:41:53.161Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T13:41:53.390Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T13:41:54.093Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T13:41:55.925Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T13:55:49.973Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T13:55:50.106Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T13:55:51.087Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T13:55:51.718Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T13:55:51.871Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T13:55:52.375Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T13:55:53.662Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T15:42:08.146Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T15:42:08.379Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T15:42:09.489Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T15:42:10.290Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T15:42:10.537Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T15:42:11.084Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T15:42:12.248Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T15:55:52.294Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T15:55:52.510Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T15:55:53.432Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T15:55:54.222Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T15:55:54.413Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T15:55:54.957Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T15:55:56.185Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T17:41:51.831Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T17:41:52.079Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T17:41:53.153Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T17:41:54.096Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-2-qa","2021-05-24T17:41:54.304Z","Cloudticity-Fission-QA","us-west-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-oxygen-utility-reports-qa","2021-05-24T17:41:54.884Z","Cloudticity-Fission-QA","us-east-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","o2-203471797812-ap-south-1-access-logs","2021-05-24T17:41:56.104Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-east-2","2021-05-24T17:55:49.974Z","Cloudticity-Fission-QA","us-east-2","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cf-templates-1moyp2eikofcd-us-west-1","2021-05-24T17:55:50.178Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-ap-south-1-qa","2021-05-24T17:55:51.172Z","Cloudticity-Fission-QA","ap-south-1","o2-s3-required-tags"
"o2-s3-required-tags","compliance","cloudticity-o2-us-west-1-qa","2021-05-24T17:55:52.069Z","Cloudticity-Fission-QA","us-west-1","o2-s3-required-tags"
